x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	y
-1.61671	0.63732	0.46041	-0.22938	3.35803	-0.22566	0.53575	-1.94407	3.04540	2.93011	-1.39274	0.72410	-2.63417	1.61630	1.38902	-0.36542	-0.62975	1.45267	-0.03455	-0.17055	1
1.42395	0.66034	-0.33283	1.41377	1.14950	-2.16130	1.30315	-0.88300	1.95197	0.40370	-0.39505	-0.21058	-1.11424	0.74755	0.48253	-0.17786	0.46408	1.45853	0.30905	-0.45814	1
-1.14302	-0.14215	0.19323	0.82016	-0.74269	0.73138	-0.79216	0.56083	-1.22072	-0.28748	1.02946	0.11567	0.71046	0.33869	0.59042	0.11257	-0.26962	-0.89960	0.87232	0.27823	0
0.86344	1.24971	-1.13263	-0.01556	-1.00579	1.96692	2.11064	0.14111	0.93249	-2.09319	1.07522	-1.14672	0.35794	-1.05650	-0.03914	0.00242	1.56711	1.51455	1.04728	-0.75972	0
0.14343	-0.15854	-0.44594	0.87152	-1.15923	0.72459	0.47032	0.54383	-0.51908	-1.36223	0.09238	-0.51825	0.78498	-0.91802	0.44849	0.09527	0.61512	0.06104	-1.56462	-0.17506	0
0.65523	-0.05679	-0.04262	0.25700	0.52659	2.19345	0.34617	-0.35578	0.69049	0.31917	-0.56429	0.00622	-0.46283	-0.89044	0.95570	-0.06966	0.06036	0.45285	-0.59270	-0.12034	1
1.28410	-0.41663	-0.06187	-2.42639	0.71997	2.34908	0.48149	-0.48803	0.95072	0.43199	0.39580	0.00514	-0.63435	-0.06312	-0.71604	-0.09562	0.08751	0.62619	0.26355	-0.16746	1
-2.50896	0.61327	0.04503	-0.76877	0.19413	2.58598	-0.01107	-0.10422	0.14191	0.19189	-1.42135	0.05907	-0.14430	1.13778	0.41905	-0.01914	-0.06192	0.04789	1.75229	0.00515	1
0.23622	1.53606	-0.59322	-0.93916	-0.71745	1.95311	1.01536	0.19588	0.26701	-1.23075	-0.71130	-0.61728	0.34836	0.59754	0.68696	0.02483	0.82031	0.65954	0.11712	-0.36692	0
0.66470	0.22576	0.08122	-0.55292	-2.36166	-0.81301	-1.30152	1.54688	-2.89289	-1.56577	-0.97537	-0.13065	2.02809	0.01761	0.82328	0.30057	-0.11839	-1.81549	1.30351	0.45009	0
-0.31306	-0.95644	0.39692	-0.00071	0.84337	0.71976	-0.50766	-0.36350	0.24324	1.07963	1.48412	0.44479	-0.53968	0.47241	-1.29327	-0.06151	-0.54796	-0.18647	0.35561	0.18644	0
-1.02961	1.31601	-0.30170	0.22693	1.10531	0.65439	1.21117	-0.84092	1.84292	0.41059	-0.18706	-0.18534	-1.06346	-0.53878	0.28991	-0.16905	0.42082	1.36651	0.09546	-0.42558	1
0.43950	0.83894	0.18977	0.77894	-2.18620	0.66592	-1.46643	1.48277	-2.89044	-1.30942	-0.55830	-0.01383	1.92706	-0.61725	0.42159	0.29057	-0.26838	-1.90518	-1.10015	0.51004	0
-0.24907	-0.94040	0.38249	-1.67289	0.92507	-0.04737	-0.43610	-0.42217	0.36486	1.11960	-2.03622	0.43845	-0.61488	-0.56076	-1.58218	-0.07316	-0.52776	-0.10089	0.04749	0.16140	1
1.76491	-0.77254	-0.41903	2.79221	-1.21611	-0.45099	0.38199	0.59215	-0.63504	-1.36944	-1.51383	-0.49806	0.84464	-0.05796	0.29395	0.10519	0.57768	-0.03160	0.63088	-0.14388	0
1.40862	0.32864	-0.11604	-0.12575	0.99114	-1.28950	0.73332	-0.68554	1.36605	0.55697	0.78316	-0.02177	-0.88665	-0.57382	-0.30158	-0.13496	0.16325	0.92254	-0.56888	-0.25569	1
0.07451	-0.36313	-0.50136	1.02563	-1.35806	1.37718	0.50289	0.64645	-0.64719	-1.57013	0.34122	-0.58744	0.92875	0.85440	1.02004	0.11387	0.69143	0.03022	1.50027	-0.18791	0
-0.43579	1.75319	-0.65010	-0.84145	-0.56252	1.06126	1.21845	0.07154	0.55239	-1.19103	-0.84049	-0.65690	0.19298	-0.36515	-0.43339	-0.00044	0.89952	0.87968	0.68724	-0.43847	0
-2.37166	-1.09212	0.20537	2.04207	-0.18485	-1.74222	-0.55625	0.20934	-0.59549	0.12064	0.99445	0.17581	0.24498	0.13534	-0.54604	0.04494	-0.28506	-0.53217	0.64601	0.19745	1
0.54888	-1.35107	0.17927	-0.25496	-0.97909	2.94909	-0.87200	0.70588	-1.46933	-0.47121	0.48187	0.08194	0.90389	-1.32246	1.24468	0.14028	-0.25085	-1.03803	0.54726	0.30527	0
-0.59139	-1.29094	-0.84708	1.55520	-1.36879	2.36741	1.28715	0.49998	-0.01853	-2.00017	0.01400	-0.91155	0.78799	-0.40697	-0.37776	0.07800	1.17050	0.70030	0.56379	-0.46797	0
-1.94734	-0.22160	-0.46840	0.97846	-0.81208	-0.34677	0.68564	0.31178	-0.07435	-1.14492	0.95882	-0.50887	0.48231	-1.44098	-0.58579	0.04995	0.64710	0.34852	1.12769	-0.24979	0
0.18699	0.55102	-0.23922	-0.04427	-0.71090	-1.34725	0.21021	0.34870	-0.38186	-0.79352	-0.30083	-0.28579	0.49623	-0.73348	-0.89880	0.06211	0.32975	-0.02971	-1.62731	-0.07943	0
0.03280	-0.96376	0.26839	-0.75850	-0.93950	-0.41347	-1.05677	0.72007	-1.58862	-0.33439	0.34379	0.16871	0.90910	-0.95715	0.26028	0.14497	-0.37425	-1.18494	-0.04865	0.37148	0
-0.79088	-1.04612	1.72563	0.03401	1.60059	-1.18896	-3.18347	-0.25863	-1.34152	3.23720	0.29095	1.75306	-0.60289	0.47341	-0.04988	-0.01212	-2.38742	-2.25968	0.95784	1.14640	1
0.28375	-1.05014	0.13310	-0.98787	-2.19540	-0.73530	-1.34139	1.46352	-2.79603	-1.38516	1.37054	-0.06761	1.91027	0.75750	0.72148	0.28561	-0.18987	-1.80056	0.69520	0.46535	0
1.65331	0.68586	1.01167	0.62309	3.14471	0.97571	-0.82367	-1.56312	1.77544	3.45336	0.44698	1.22074	-2.21528	-2.15373	0.00076	-0.27974	-1.39420	0.22260	-0.63859	0.31345	1
0.97520	1.11091	-0.04699	0.36926	0.43755	-0.02917	0.31407	-0.30076	0.59521	0.25106	-0.32308	-0.00565	-0.38959	-1.50080	0.13932	-0.05912	0.06620	0.39897	1.33557	-0.10943	1
1.01038	-1.74476	-0.31913	-0.44576	0.85330	-0.49496	1.13188	-0.68743	1.58262	0.21161	-0.32391	-0.22368	-0.85834	-1.05532	-1.01600	-0.13978	0.44436	1.22393	0.21188	-0.39883	1
-0.05983	0.99763	0.37454	0.49356	0.96999	-0.09171	-0.39674	-0.45443	0.43175	1.14156	0.75951	0.43495	-0.65623	-0.28679	-0.88777	-0.07956	-0.51664	-0.05382	-0.29176	0.14762	1
-1.19973	-1.33586	0.41321	0.69892	0.43242	1.09211	-0.73907	-0.09338	-0.26416	0.80982	1.29076	0.42408	-0.18584	0.72414	-0.54791	-0.00898	-0.57156	-0.50662	2.58791	0.26652	1
-0.18912	1.61721	0.10303	0.92165	-2.61943	1.97644	-1.47313	1.72145	-3.23263	-1.72085	-0.89878	-0.13281	2.25505	0.10436	-1.56424	0.33477	-0.14925	-2.03901	-1.33031	0.50976	0
0.26207	-1.05844	0.11674	-1.94956	-0.13254	-0.66835	-0.32917	0.13657	-0.37038	0.04921	0.20046	0.09753	0.16243	-2.49806	-0.06108	0.02894	-0.16210	-0.32176	0.60891	0.11670	1
-1.30778	0.43915	-0.66035	-0.34510	-1.06437	-0.31608	1.00467	0.38805	-0.01133	-1.55735	1.28279	-0.71037	0.61202	0.83318	0.31434	0.06047	0.91248	0.54780	0.07801	-0.36524	0
-1.76905	0.33836	0.47539	0.36675	2.34188	-0.62814	0.02134	-1.28736	1.83772	2.23202	0.02042	0.64922	-1.77020	-0.99258	0.09893	-0.23824	-0.65301	0.71066	-1.46567	0.00683	1
-0.47876	0.27835	0.23495	0.35948	1.37591	1.81341	0.11380	-0.77602	1.16195	1.25715	-0.84636	0.33997	-1.05925	-0.50921	-0.34288	-0.14474	-0.32219	0.50446	-0.58491	-0.03214	1
0.18518	0.71271	0.26463	0.42544	-1.14944	-1.53504	-1.14739	0.85271	-1.82541	-0.48700	-0.37232	0.14683	1.08463	-1.88315	-1.88001	0.17051	-0.36956	-1.32480	0.43731	0.40254	0
-0.07397	0.86164	0.30485	-0.07567	-0.47592	-0.81622	-0.92092	0.43967	-1.11793	0.03700	-1.57700	0.24333	0.53370	0.13906	0.07814	0.09161	-0.42363	-0.93127	-0.80282	0.32584	0
-1.30159	-0.41463	0.83290	-1.85302	2.16463	0.30989	-0.87868	-1.01541	0.96893	2.54393	0.54968	0.96791	-1.46571	-0.99517	-1.27359	-0.17787	-1.14889	-0.11437	1.80143	0.32705	1
-1.38060	1.67336	1.13902	-0.43616	2.45149	-0.13418	-1.44203	-1.06316	0.73434	3.12026	-1.58243	1.27915	-1.57512	-0.58945	0.51936	-0.18038	-1.57240	-0.51317	0.81684	0.52994	1
0.78194	0.53639	-0.43773	-0.06541	1.99961	1.17700	1.94439	-1.47337	3.13360	0.87485	-0.83836	-0.23427	-1.87705	-1.67115	-1.31247	-0.29419	0.61154	2.26032	-1.21266	-0.68183	1
1.55879	-0.20035	1.09228	-1.53046	-0.00016	-0.29424	-2.49391	0.48454	-2.02574	1.33466	1.14603	1.02101	0.47345	0.23184	1.35658	0.11754	-1.51367	-2.14096	-0.77737	0.89035	1
1.02941	-0.99443	1.14992	0.79670	0.55473	0.67194	-2.36328	0.15512	-1.48831	1.79631	-1.18306	1.12342	0.03018	0.24955	0.38420	0.05518	-1.59218	-1.86478	-0.25276	0.84713	1
0.90796	-0.57410	1.00075	0.12348	1.49831	-0.69235	-1.57679	-0.51469	-0.11604	2.27927	1.03388	1.06652	-0.83070	0.53641	-0.65904	-0.07747	-1.38313	-0.91065	-0.40746	0.57217	0
0.20233	0.22526	0.32381	1.63186	-0.14913	1.75493	-0.80979	0.23902	-0.77365	0.29056	-1.26933	0.28964	0.26616	0.69272	0.01840	0.05327	-0.44911	-0.73926	1.70251	0.28818	0
0.31372	-0.31816	-0.32387	-1.48460	-0.68455	-1.25657	0.41594	0.29430	-0.19428	-0.87839	-0.90622	-0.36262	0.43732	0.60073	1.28920	0.04974	0.44712	0.15469	0.14198	-0.15271	0
2.30364	1.23958	0.30524	-1.47944	-0.60291	-0.69569	-0.98182	0.52108	-1.26611	-0.05206	1.06838	0.23259	0.64103	-0.39623	-0.91813	0.10734	-0.42448	-1.02109	0.60412	0.34680	0
2.72191	-0.80227	-1.01198	0.84446	-1.48203	-1.31297	1.61012	0.49930	0.15576	-2.28151	-0.80311	-1.07559	0.81209	-0.50463	0.39398	0.07425	1.39873	0.94407	-0.73186	-0.58397	0
-1.69426	-0.60491	-0.83755	1.00661	-0.78024	1.33255	1.54353	0.12769	0.64720	-1.57358	0.53741	-0.85116	0.29547	0.49779	0.92893	0.00630	1.15875	1.09439	0.64230	-0.55587	0
2.86521	-1.15545	-1.08487	-0.90199	-0.94603	0.86018	2.02984	0.12406	0.91332	-1.99269	1.52681	-1.09684	0.32820	0.72508	0.81026	0.00017	1.50107	1.46285	1.90256	-0.73051	0
1.00730	-0.88571	0.10072	0.02339	-0.33699	-1.75551	-0.38922	0.26026	-0.57808	-0.11450	-1.10129	0.06468	0.32801	-0.62483	0.45391	0.05248	-0.14041	-0.43375	0.73215	0.13688	1
-0.03989	-1.07369	0.26835	-1.40424	1.12173	-1.02997	-0.08258	-0.59860	0.80487	1.11877	-0.48065	0.34896	-0.83029	0.08108	0.04608	-0.10974	-0.36911	0.26073	2.53938	0.03640	1
1.62643	0.87755	-0.15434	0.23604	0.58556	-1.32365	0.62910	-0.44306	0.96614	0.22422	0.56864	-0.09305	-0.56100	0.35166	-0.43590	-0.08896	0.21533	0.71317	0.38292	-0.22098	1
-0.37541	0.30567	-0.53894	-0.04883	-0.85332	0.48536	0.82721	0.30688	0.00858	-1.26020	-0.89766	-0.57842	0.48654	-0.73125	-0.84910	0.04746	0.74475	0.45785	-0.63749	-0.30059	0
-0.59689	0.03372	0.78585	-1.67447	1.18068	-1.24982	-1.23625	-0.40680	-0.08634	1.79272	-1.11482	0.83786	-0.65579	0.26859	-0.26524	-0.06134	-1.08611	-0.71221	1.19691	0.44863	1
1.39146	-0.57449	0.26327	-0.21224	-0.65683	1.41069	-0.91148	0.53696	-1.25089	-0.14136	0.50951	0.18864	0.66835	0.87170	-0.30971	0.10949	-0.36645	-0.97665	-0.18733	0.32136	1
0.57114	1.98370	0.49359	-0.72349	-1.80229	1.91269	-1.97866	1.37191	-3.00807	-0.66748	0.41710	0.30374	1.73475	0.75718	-1.32485	0.27582	-0.68846	-2.23141	-0.98463	0.69528	1
0.01283	0.52654	-0.03129	0.47983	-0.16147	0.99017	-0.00487	0.08942	-0.12947	-0.15207	-0.64983	-0.04337	0.12270	-0.47741	-0.21713	0.01659	0.04296	-0.05192	0.08417	0.00074	1
0.68826	0.04664	-0.31216	0.54774	1.32412	-1.71893	1.33847	-0.98554	2.11640	0.55207	-0.83437	-0.17598	-1.25263	-0.52089	1.04695	-0.19721	0.43586	1.54048	-0.23458	-0.46968	1
0.06338	1.58915	-0.28376	-0.72839	0.95648	0.68850	1.09988	-0.73775	1.63683	0.32759	-0.48663	-0.18158	-0.93009	0.50113	-0.23451	-0.14872	0.39559	1.22696	-0.01021	-0.38677	1
0.76544	1.54484	-0.36470	1.47772	1.56876	-0.71481	1.57402	-1.16535	2.49788	0.66034	1.36101	-0.20369	-1.48183	0.60410	1.79452	-0.23309	0.50927	1.81501	0.06479	-0.55226	1
0.53546	-0.11316	-0.44575	1.20901	1.76591	1.26666	1.85225	-1.32742	2.87711	0.70030	-0.98752	-0.26221	-1.68332	-0.55527	-0.97106	-0.26618	0.62207	2.11214	0.74132	-0.65038	1
0.05306	-0.30896	-1.18675	0.86529	-1.06966	-0.77938	2.20404	0.15797	0.95871	-2.20436	0.13808	-1.20290	0.38838	-2.10458	-0.65189	0.00449	1.64196	1.57584	-1.88613	-0.79346	0
-0.81255	-0.12314	0.70000	2.10530	0.09076	0.53089	-1.55530	0.25239	-1.19270	0.91939	-0.44565	0.66227	0.22674	0.60258	0.85814	0.06410	-0.96983	-1.30832	2.05382	0.55582	1
-0.28184	-1.97902	0.26589	-0.63688	-0.78411	-0.97794	-0.97763	0.61956	-1.40355	-0.22790	0.86275	0.17996	0.77689	2.02682	-0.61242	0.12550	-0.37040	-1.07106	-0.83007	0.34418	1
0.62953	0.19502	0.32246	-0.80432	-0.44585	-0.07395	-0.94692	0.42824	-1.11568	0.07971	-1.13062	0.26242	0.51596	-0.75828	-0.45166	0.08979	-0.44796	-0.94470	0.62271	0.33531	0
0.47951	0.39263	0.56718	0.72894	0.12364	0.43601	-1.23654	0.17245	-0.90824	0.78028	-1.58222	0.54100	0.14144	0.45359	0.84384	0.04575	-0.78570	-1.02496	0.05023	0.44222	1
-0.56184	1.16637	1.11800	0.47936	0.15784	0.68559	-2.47798	0.39487	-1.88998	1.47750	-2.17821	1.05888	0.35127	0.53098	-0.14165	0.10079	-1.54893	-2.08057	-0.52947	0.88563	1
-1.49723	0.21872	0.01532	0.72651	0.08048	-0.45903	0.00305	-0.04469	0.06504	0.07546	-0.01200	0.02136	-0.06128	-0.16681	0.58172	-0.00830	-0.02103	0.02642	-0.97802	-0.00059	1
1.74814	0.58726	0.25246	1.04006	-0.19172	0.98268	-0.66701	0.23462	-0.69079	0.17334	0.08283	0.21922	0.27119	-0.20563	-1.40007	0.05086	-0.35033	-0.62928	-0.72817	0.23695	1
0.85845	-0.89535	0.27704	-0.23462	-1.40781	-0.92542	-1.29782	1.02351	-2.14844	-0.65400	-0.99582	0.13582	1.30803	-0.40810	0.25538	0.20377	-0.38739	-1.53032	0.65114	0.45465	0
-0.43774	0.52145	-0.75020	0.18199	-1.29379	-0.36568	1.10139	0.49497	-0.11112	-1.82890	-0.08225	-0.81442	0.76669	1.33697	0.50427	0.07916	1.03642	0.56300	0.30645	-0.40119	0
-0.63014	1.38866	-0.24824	0.57404	-1.17367	0.04406	0.01211	0.64075	-0.90247	-1.13081	0.38135	-0.33470	0.88283	0.14238	-1.83577	0.11832	0.34111	-0.33658	1.36553	-0.01156	0
-0.93312	-1.92557	0.23577	0.67347	-0.41942	2.76837	-0.73650	0.37289	-0.92423	-0.00760	0.61107	0.18370	0.45610	1.49371	-0.25155	0.07720	-0.32776	-0.75625	-0.76647	0.26035	1
0.49143	0.50559	0.22143	0.56976	-0.81822	1.97254	-0.89223	0.62166	-1.36071	-0.30628	2.27145	0.13542	0.78641	1.48911	-1.38599	0.12493	-0.30888	-1.00784	-0.40440	0.31349	0
-1.35375	-1.16948	-0.73870	0.73448	-0.86067	-0.43230	1.27983	0.22299	0.37049	-1.50949	2.77996	-0.76579	0.40618	-0.72097	1.27271	0.02687	1.02156	0.84423	-1.03799	-0.46222	0
0.89006	-1.09892	-1.15062	-0.60726	-1.04391	0.97643	2.13371	0.15752	0.92160	-2.14205	-0.08854	-1.16687	0.38230	0.68743	-1.13215	0.00519	1.59195	1.52308	-0.45389	-0.76819	0
-1.38854	-0.16434	0.43676	-1.60027	0.86383	0.00788	-0.58895	-0.35893	0.19312	1.14275	-0.99336	0.48382	-0.53969	0.21209	-0.32561	-0.05975	-0.60312	-0.25021	-1.01588	0.21559	0
-0.95118	0.17962	1.51204	-0.34182	2.65914	-1.31897	-2.19556	-1.03056	0.28371	3.72249	0.35974	1.64600	-1.58871	1.34515	0.02011	-0.16590	-2.08882	-1.09866	-0.49863	0.80024	0
-0.37337	-0.32667	-0.22564	-0.50020	-0.19798	0.29354	0.42161	0.02658	0.18855	-0.41532	1.51544	-0.22824	0.06929	0.12475	0.24942	0.00019	0.31221	0.30341	0.38173	-0.15174	1
-0.43672	0.88233	0.24604	-0.06613	-1.42262	-1.25041	-1.23405	1.01923	-2.10815	-0.70231	-0.47004	0.10556	1.30710	-0.45209	0.60452	0.20227	-0.34447	-1.47995	0.26588	0.43179	0
-0.67849	-1.99834	-0.28198	-0.30550	0.88739	1.19421	1.06315	-0.69276	1.55330	0.28105	0.49577	-0.18596	-0.87101	-0.70532	1.30110	-0.13999	0.39295	1.17501	0.64439	-0.37408	1
0.68022	0.43674	0.17054	1.19251	-2.04651	-2.60421	-1.35651	1.38487	-2.69257	-1.23443	1.23578	-0.01959	1.80085	0.40429	0.19895	0.27124	-0.24139	-1.76952	-1.07105	0.47166	0
1.08177	-0.03931	0.09595	-1.31222	-3.18924	-1.01668	-1.72624	2.08285	-3.88115	-2.13124	0.33386	-0.18927	2.73283	-0.13450	-0.24408	0.40442	-0.14084	-2.42475	1.43137	0.59661	0
-1.32008	-0.59247	-0.93897	-0.23875	-0.91727	2.82422	1.71034	0.17037	0.67616	-1.79414	-0.58206	-0.95795	0.36716	0.32707	-0.35421	0.01232	1.29896	1.19707	0.39904	-0.61626	0
0.28101	0.42407	-0.02175	-2.13260	-4.15435	-0.52457	-1.91360	2.64807	-4.78352	-2.95549	-1.43591	-0.38371	3.49623	0.03945	1.35220	0.51102	0.01989	-2.87092	-1.31582	0.65755	0
-0.41248	-0.46676	0.35661	-0.73870	0.76312	-0.96578	-0.45356	-0.33004	0.22480	0.97380	-0.81768	0.40009	-0.48943	-1.48298	-0.53857	-0.05593	-0.49230	-0.16375	-1.13383	0.16663	1
-0.07587	-0.47580	1.77646	-1.68467	0.68006	0.13069	-3.73454	0.35282	-2.50466	2.65031	-0.68701	1.72006	0.19593	-0.82611	-0.14153	0.10710	-2.46013	-3.00489	-1.35056	1.33746	1
-0.48356	-0.19427	0.11639	-0.61217	-2.01756	0.38898	-1.21919	1.34234	-2.55855	-1.28020	1.04871	-0.06768	1.75296	-0.75579	0.25147	0.26184	-0.16627	-1.64309	1.65541	0.42282	0
-1.54757	-0.45768	-0.39676	0.20394	1.36601	0.83699	1.55142	-1.04986	2.32192	0.47821	-1.10975	-0.25140	-1.32464	1.07148	0.36850	-0.21149	0.55321	1.73567	0.32325	-0.54545	1
-0.36720	0.94681	0.23653	0.28756	-0.66246	-0.04129	-0.85311	0.52871	-1.20785	-0.17800	0.42243	0.16316	0.66151	0.05500	-1.47450	0.10731	-0.32942	-0.92820	-0.46619	0.30048	0
-0.57175	1.21819	0.07524	0.33261	-2.43636	0.53336	-1.32316	1.59201	-2.96853	-1.62575	0.87220	-0.14278	2.08853	1.05737	0.83947	0.30916	-0.11028	-1.85615	-0.31509	0.45735	0
1.18099	-1.75238	-0.38114	0.40327	-1.11942	0.64412	0.34119	0.54710	-0.59302	-1.25498	0.67239	-0.45419	0.77946	-0.86073	0.08199	0.09732	0.52542	-0.03804	0.16666	-0.12871	1
-1.65662	1.66722	0.13380	-0.52445	-2.01992	1.18349	-1.26005	1.35157	-2.59356	-1.26058	0.73562	-0.05161	1.76249	1.52324	-1.17804	0.26400	-0.19040	-1.67885	1.78180	0.43739	0
-0.40121	-0.35245	0.10355	0.70960	-0.14633	0.94294	-0.30557	0.13954	-0.36194	0.02337	-0.09390	0.08399	0.16835	2.14830	0.18125	0.02922	-0.14386	-0.30558	1.16300	0.10819	1
-1.51447	0.31745	0.16522	0.32159	-1.98789	-1.20215	-1.31667	1.34502	-2.61466	-1.19960	-0.09339	-0.01943	1.74909	-0.33286	-0.39568	0.26342	-0.23387	-1.71800	-0.52933	0.45780	0
0.31206	0.65690	-0.21886	0.85827	0.65620	-0.70554	0.80979	-0.51687	1.16781	0.19519	0.05991	-0.14718	-0.64858	-0.72235	-0.84604	-0.10464	0.30491	0.88917	0.12375	-0.28506	1
-0.90059	1.36970	0.89504	-1.13278	0.94562	-0.35085	-1.59662	-0.20800	-0.56176	1.76043	1.25540	0.91936	-0.41012	-1.08605	-2.21835	-0.02055	-1.23800	-1.09107	0.94587	0.57584	1
0.05226	-0.45455	0.13612	-1.06061	-2.64326	-0.41182	-1.55993	1.75137	-3.32166	-1.69722	-0.09140	-0.10397	2.28950	-0.21865	0.13193	0.34128	-0.19515	-2.12057	-0.08088	0.54060	0
0.58452	0.14160	-0.36701	-0.26814	-0.76655	1.28558	0.47569	0.32762	-0.20949	-0.98893	1.17066	-0.41012	0.48782	0.47526	-0.05706	0.05523	0.50671	0.18174	-1.65522	-0.17455	0
-1.41943	0.77356	-0.17386	-0.85744	0.89778	-0.45768	0.82122	-0.65146	1.36488	0.42050	-0.12666	-0.08399	-0.83293	-0.49571	1.04671	-0.12965	0.24315	0.97040	-0.55112	-0.28765	1
-0.30218	0.97782	0.23020	-2.60314	-1.21813	-0.71702	-1.10125	0.88139	-1.84134	-0.57750	1.15359	0.10864	1.12768	-2.10565	-1.28458	0.17530	-0.32202	-1.30550	1.38635	0.38564	0
1.08450	-0.63005	-0.38996	-0.02519	1.75390	-1.61717	1.71920	-1.29500	2.75972	0.76000	-1.44650	-0.21111	-1.64902	-0.73416	0.34631	-0.25869	0.54474	1.99438	-0.46508	-0.60295	1
-0.18826	0.20947	0.02502	1.19311	-1.33382	-0.56639	-0.68746	0.86440	-1.59517	-0.90980	-0.00595	-0.09328	1.13639	-0.98453	0.83162	0.16751	-0.03796	-0.98447	0.78400	0.23720	1
-0.58911	0.65776	0.97737	-0.93560	0.72137	0.69047	-1.89058	-0.02802	-0.97484	1.70295	-1.18699	0.97671	-0.18521	-0.06953	0.26562	0.01602	-1.35266	-1.40972	1.05781	0.67940	1
0.82712	0.26784	-0.34399	0.15797	-0.28105	-0.49653	0.65257	0.02723	0.31157	-0.61851	-0.51825	-0.34614	0.08810	-0.82353	-1.15349	-0.00228	0.47601	0.47712	1.32528	-0.23471	1
1.84804	-0.26777	-0.13230	0.99071	0.89907	0.06589	0.72693	-0.63385	1.28929	0.47219	0.17557	-0.04503	-0.81601	1.32270	1.66514	-0.12533	0.18555	0.88984	-1.02475	-0.25398	1
-2.19750	-0.97283	-0.17964	1.26871	0.91289	0.10312	0.84155	-0.66369	1.39313	0.42409	0.56976	-0.08807	-0.84819	-0.03756	-0.45145	-0.13214	0.25119	0.99232	-0.32418	-0.29481	1
0.50274	-0.79556	0.06094	-2.49327	-3.00588	0.43477	-1.55965	1.95002	-3.60331	-2.04475	1.27952	-0.20596	2.56292	0.42439	0.47543	0.37800	-0.09186	-2.22753	-2.21682	0.53827	0
0.45625	-0.66103	-0.65170	-3.04466	-0.75590	-0.71551	1.13071	0.19454	0.33081	-1.32931	-0.45670	-0.67530	0.35547	-0.51494	1.12150	0.02329	0.90126	0.74719	0.33899	-0.40833	0
-0.03658	2.36929	-0.60190	-1.73780	-0.62363	2.94305	1.07952	0.13201	0.39205	-1.17521	0.24180	-0.61719	0.26543	1.39543	0.72449	0.01230	0.83258	0.74236	0.30141	-0.38925	0
-1.07565	-0.68207	0.08868	0.33658	0.06648	-0.11798	-0.17105	-0.00320	-0.08726	0.15523	-0.48463	0.08871	-0.01767	1.15235	-1.15700	0.00133	-0.12272	-0.12718	0.14342	0.06148	1
0.46667	-0.18690	0.29660	1.52101	-0.53446	0.08521	-0.92976	0.47346	-1.17061	-0.01436	1.20599	0.23050	0.57953	-1.63047	-2.99114	0.09796	-0.41234	-0.95616	0.77741	0.32863	0
0.02943	0.57042	-0.47044	0.51664	-2.29794	-0.19579	-0.01187	1.26144	-1.79587	-2.19498	-0.51867	-0.64075	1.73526	-0.33143	-1.04227	0.23334	0.64626	-0.68954	0.85320	-0.00994	1
0.18031	-1.56497	-0.36913	-0.95614	1.46213	0.19299	1.53376	-1.09910	2.38229	0.57975	0.82268	-0.21716	-1.39378	-0.60089	1.67645	-0.22039	0.51515	1.74892	0.33532	-0.53855	1
-1.08515	0.57061	0.09717	-0.82541	-2.57695	0.79037	-1.43968	1.69168	-3.17245	-1.69807	-0.33131	-0.13457	2.21668	0.96818	0.34005	0.32889	-0.14102	-1.99774	-0.61224	0.49808	0
1.29499	0.10744	0.55827	0.54422	1.53531	0.85008	-0.54906	-0.73460	0.74747	1.76464	0.32319	0.65614	-1.05366	0.38737	0.41768	-0.12965	-0.76986	-0.01745	1.28382	0.20549	1
1.12186	0.82806	2.20753	-0.18668	2.54601	-0.17039	-3.83693	-0.64973	-1.13738	4.49262	-2.07449	2.28622	-1.19186	1.07108	-0.81282	-0.07709	-3.05290	-2.54115	-0.02203	1.38552	1
0.21282	0.91408	-0.25935	-0.01035	1.34268	1.05610	1.22666	-0.97399	2.04001	0.62969	1.61587	-0.12499	-1.24541	-0.98705	0.78829	-0.19382	0.36272	1.44998	-0.96489	-0.42965	1
-1.34501	0.10957	-0.57077	-0.86105	-1.27940	2.20201	0.69853	0.56535	-0.42714	-1.59950	0.00198	-0.64544	0.83230	-0.41644	-0.35609	0.09669	0.78781	0.22142	1.53287	-0.25727	0
-1.53111	1.04732	0.23721	0.51425	-0.82193	0.39070	-0.93002	0.63103	-1.39428	-0.28960	-0.22939	0.14985	0.79638	1.16959	-1.32647	0.12709	-0.33076	-1.04137	-0.04348	0.32696	0
-0.48771	-0.41743	1.24315	1.07433	3.90976	-0.17792	-0.99062	-1.94989	2.23453	4.27561	0.34834	1.50403	-2.76057	0.34405	-0.91281	-0.34938	-1.71310	0.30546	-0.89783	0.37777	1
1.68331	1.76298	-0.22462	0.39277	0.78035	-0.15285	0.88163	-0.59885	1.32266	0.27567	-1.71518	-0.14171	-0.75584	-0.50772	0.43356	-0.12060	0.31321	0.98754	0.82592	-0.30994	1
0.40227	0.70314	-0.52506	1.32100	-1.05984	-0.88604	0.69793	0.44516	-0.25696	-1.38885	-0.22801	-0.58351	0.66683	2.49843	-0.33258	0.07447	0.72501	0.28582	-1.40698	-0.25571	0
